FCode,FName,F_category,servings,Kcal,Kcal_per_100
R001898,"달강어, 생것",어패류 및 기타 수산물,100.0,121.0,121.0
R001899,"달고기, 생것",어패류 및 기타 수산물,100.0,97.0,97.0
R001900,"대구, 생것",어패류 및 기타 수산물,100.0,87.0,87.0
R001901,"대구, 말린것",어패류 및 기타 수산물,100.0,258.0,258.0
R001902,"대구, 냉동",어패류 및 기타 수산물,100.0,82.0,82.0
R001903,"대구, 구운것",어패류 및 기타 수산물,100.0,109.0,109.0
R001904,"대구, 소금에 절여 반건조",어패류 및 기타 수산물,100.0,202.0,202.0
R001905,"대구, 염장",어패류 및 기타 수산물,100.0,92.0,92.0
R001906,"대구, 수컷, 생것",어패류 및 기타 수산물,100.0,82.0,82.0
R001907,"대구, 암컷, 생것",어패류 및 기타 수산물,100.0,69.0,69.0
R001908,"대구, 포, 말린것",어패류 및 기타 수산물,100.0,313.0,313.0
R001909,"대구, 빨간대구, 생것",어패류 및 기타 수산물,100.0,95.0,95.0
R001910,"대구, 은대구, 생것",어패류 및 기타 수산물,100.0,127.0,127.0
R001911,"대구 부산물, 내장, 생것",어패류 및 기타 수산물,100.0,85.0,85.0
R001912,"대구 부산물, 알, 생것",어패류 및 기타 수산물,100.0,115.0,115.0
R001913,"대구 튀김, 냉동",어패류 및 기타 수산물,100.0,109.0,109.0
R001914,"대구젓, 염절임",어패류 및 기타 수산물,100.0,66.0,66.0
R001915,"대구젓, 아가미젓, 염절임",어패류 및 기타 수산물,100.0,76.0,76.0
R001916,"대구횟대, 생것",어패류 및 기타 수산물,100.0,93.0,93.0
R001917,"대두어(흑연), 생것",어패류 및 기타 수산물,100.0,96.0,96.0
R001918,"도다리, 생것",어패류 및 기타 수산물,100.0,79.0,79.0
R001919,"도도바리, 생것",어패류 및 기타 수산물,100.0,96.0,96.0
R001920,"도루묵, 생것",어패류 및 기타 수산물,100.0,112.0,112.0
R001921,"도루묵, 소금에 절여 말린것",어패류 및 기타 수산물,100.0,280.0,280.0
R001922,"도치, 생것",어패류 및 기타 수산물,100.0,61.0,61.0
R001923,"독가시치, 생것",어패류 및 기타 수산물,100.0,98.0,98.0
R001924,"돔, 각시돔, 생것",어패류 및 기타 수산물,100.0,91.0,91.0
R001925,"돔, 감성돔, 생것",어패류 및 기타 수산물,100.0,101.0,101.0
R001926,"돔, 강담돔, 생것",어패류 및 기타 수산물,100.0,93.0,93.0
R001927,"돔, 구갈돔, 생것",어패류 및 기타 수산물,100.0,90.0,90.0
R001928,"돔, 금눈돔, 생것",어패류 및 기타 수산물,100.0,121.0,121.0
R001929,"돔, 꼽새돔, 생것",어패류 및 기타 수산물,100.0,102.0,102.0
R001930,"돔, 도화돔, 생것",어패류 및 기타 수산물,100.0,130.0,130.0
R001931,"돔, 독돔, 생것",어패류 및 기타 수산물,100.0,98.0,98.0
R001932,"돔, 돌돔, 생것",어패류 및 기타 수산물,100.0,87.0,87.0
R001933,"돔, 백미돔, 생것",어패류 및 기타 수산물,100.0,102.0,102.0
R001934,"돔, 범돔, 생것",어패류 및 기타 수산물,100.0,95.0,95.0
R001935,"돔, 벵에돔, 생것",어패류 및 기타 수산물,100.0,99.0,99.0
R001936,"돔, 뿔돔, 생것",어패류 및 기타 수산물,100.0,97.0,97.0
R001937,"돔, 샛돔, 생것",어패류 및 기타 수산물,100.0,120.0,120.0
R001938,"돔, 실꼬리돔, 생것",어패류 및 기타 수산물,100.0,107.0,107.0
R001939,"돔, 실붉돔, 생것",어패류 및 기타 수산물,100.0,100.0,100.0
R001940,"돔, 어름돔, 생것",어패류 및 기타 수산물,100.0,94.0,94.0
R001941,"돔, 옥돔, 생것",어패류 및 기타 수산물,100.0,83.0,83.0
R001942,"돔, 옥돔, 반건조",어패류 및 기타 수산물,100.0,104.0,104.0
R001943,"돔, 옥돔, 삶은것",어패류 및 기타 수산물,100.0,125.0,125.0
R001944,"돔, 옥돔, 구운것",어패류 및 기타 수산물,100.0,119.0,119.0
R001945,"돔, 육동가리돔, 생것",어패류 및 기타 수산물,100.0,103.0,103.0
R001946,"돔, 자리돔, 생것",어패류 및 기타 수산물,100.0,88.0,88.0
R001947,"돔, 참돔, 생것",어패류 및 기타 수산물,100.0,83.0,83.0
R001948,"돔, 참돔, 삶은것",어패류 및 기타 수산물,100.0,206.0,206.0
R001949,"돔, 참돔, 구운것",어패류 및 기타 수산물,100.0,210.0,210.0
R001950,"돔, 호박돔, 생것",어패류 및 기타 수산물,100.0,91.0,91.0
R001951,"돔, 혹돔, 생것",어패류 및 기타 수산물,100.0,96.0,96.0
R001952,"돔, 황돔, 생것",어패류 및 기타 수산물,100.0,103.0,103.0
R001953,"돔, 황줄돔, 생것",어패류 및 기타 수산물,100.0,97.0,97.0
R001954,"돔 부산물, 껍질, 생것",어패류 및 기타 수산물,100.0,184.0,184.0
R001955,"동사리, 생것",어패류 및 기타 수산물,100.0,81.0,81.0
R001956,"동자개(빠가사리), 생것",어패류 및 기타 수산물,100.0,146.0,146.0
R001957,"둑중개, 생것",어패류 및 기타 수산물,100.0,103.0,103.0
R001958,"둑중개, 삶은것",어패류 및 기타 수산물,100.0,122.0,122.0
R001959,"둑중개, 조린것",어패류 및 기타 수산물,100.0,302.0,302.0
R001960,"드렁허리, 생것",어패류 및 기타 수산물,100.0,92.0,92.0
R001961,"등가시치, 생것",어패류 및 기타 수산물,100.0,80.0,80.0
R001962,"만새기, 생것",어패류 및 기타 수산물,100.0,108.0,108.0
R001963,"망둥어(풀망둑), 생것",어패류 및 기타 수산물,100.0,78.0,78.0
R001964,"매퉁이, 생것",어패류 및 기타 수산물,100.0,94.0,94.0
R001965,"메기, 생것",어패류 및 기타 수산물,100.0,113.0,113.0
R001966,"메기, 물메기, 생것",어패류 및 기타 수산물,100.0,79.0,79.0
R001967,"메기, 붉은메기, 생것",어패류 및 기타 수산물,100.0,84.0,84.0
R001968,"멸치, 생것",어패류 및 기타 수산물,100.0,125.0,125.0
R001969,"멸치, 유지통조림",어패류 및 기타 수산물,100.0,173.0,173.0
R001970,"멸치, 대멸치, 삶아서 말린것",어패류 및 기타 수산물,100.0,302.0,302.0
R001971,"멸치, 중멸치, 삶아서 말린것",어패류 및 기타 수산물,100.0,246.0,246.0
R001972,"멸치, 잔멸치, 삶아서 말린것",어패류 및 기타 수산물,100.0,226.0,226.0
R001973,"멸치 볶음, 멸치풋고추볶음",어패류 및 기타 수산물,100.0,266.0,266.0
R001974,"멸치 볶음, 잔멸치볶음",어패류 및 기타 수산물,100.0,347.0,347.0
R001975,멸치 육수,어패류 및 기타 수산물,100.0,0.0,0.0
R001976,"멸치젓, 염절임",어패류 및 기타 수산물,100.0,164.0,164.0
R001977,"멸치젓, 액젓, 염절임",어패류 및 기타 수산물,100.0,29.0,29.0
R001978,"명태, 생것",어패류 및 기타 수산물,100.0,81.0,81.0
R001979,"명태, 구운것",어패류 및 기타 수산물,100.0,111.0,111.0
R001980,"명태, 북어, 말린것",어패류 및 기타 수산물,100.0,291.0,291.0
R001981,"명태, 노가리, 말린것",어패류 및 기타 수산물,100.0,357.0,357.0
R001982,"명태, 황태, 말린것",어패류 및 기타 수산물,100.0,377.0,377.0
R001983,"명태, 황태포, 말린것",어패류 및 기타 수산물,100.0,352.0,352.0
R001984,"명태, 코다리, 반건조",어패류 및 기타 수산물,100.0,108.0,108.0
R001985,"명태, 코다리, 반건조, 구운것",어패류 및 기타 수산물,100.0,112.0,112.0
R001986,"명태, 동태, 냉동",어패류 및 기타 수산물,100.0,73.0,73.0
R001987,"명태, 조미포, 조미하여 말린것",어패류 및 기타 수산물,100.0,314.0,314.0
R001988,"명태, 포, 말린것",어패류 및 기타 수산물,100.0,375.0,375.0
R001989,"명태 부산물, 알, 생것",어패류 및 기타 수산물,100.0,125.0,125.0
R001990,"명태젓, 명란젓, 염절임",어패류 및 기타 수산물,100.0,125.0,125.0
R001991,"명태젓, 창난젓, 염절임",어패류 및 기타 수산물,100.0,116.0,116.0
R001992,"모래무지, 생것",어패류 및 기타 수산물,100.0,77.0,77.0
R001993,"몽치다래, 생것",어패류 및 기타 수산물,100.0,158.0,158.0
R001994,"문절망둑, 생것",어패류 및 기타 수산물,100.0,91.0,91.0
R001995,"문절망둑, 장조림",어패류 및 기타 수산물,100.0,252.0,252.0
R001996,"물치다래, 생것",어패류 및 기타 수산물,100.0,166.0,166.0
R001997,"미꾸라지, 생것",어패류 및 기타 수산물,100.0,95.0,95.0
R001998,"미꾸라지, 삶은것",어패류 및 기타 수산물,100.0,83.0,83.0
R001999,"민달고기, 생것",어패류 및 기타 수산물,100.0,96.0,96.0
R002000,"민어, 생것",어패류 및 기타 수산물,100.0,86.0,86.0
R002001,"민어, 구운것",어패류 및 기타 수산물,100.0,106.0,106.0
R002002,"민어, 튀긴것(튀김옷)",어패류 및 기타 수산물,100.0,221.0,221.0
R002003,"민어, 암치, 조미하여 말린것",어패류 및 기타 수산물,100.0,320.0,320.0
R002004,"민어 부산물, 알, 염장",어패류 및 기타 수산물,100.0,293.0,293.0
R002005,"민태, 생것",어패류 및 기타 수산물,100.0,87.0,87.0
R002006,"박대, 생것",어패류 및 기타 수산물,100.0,91.0,91.0
R002007,"박대, 말린것",어패류 및 기타 수산물,100.0,133.0,133.0
R002008,"박대, 반건조",어패류 및 기타 수산물,100.0,104.0,104.0
R002009,"방어, 생것",어패류 및 기타 수산물,100.0,87.0,87.0
R002010,"방어, 구운것",어패류 및 기타 수산물,100.0,304.0,304.0
R002011,"방어, 훈제통조림",어패류 및 기타 수산물,100.0,320.0,320.0
R002012,"방어, 양식, 어린것, 생것",어패류 및 기타 수산물,100.0,251.0,251.0
R002013,"방어, 자연산, 어린것, 생것",어패류 및 기타 수산물,100.0,163.0,163.0
R002014,"백연, 생것",어패류 및 기타 수산물,100.0,90.0,90.0
R002015,"밴댕이, 생것",어패류 및 기타 수산물,100.0,219.0,219.0
R002016,"밴댕이, 삶아서 말린것",어패류 및 기타 수산물,100.0,301.0,301.0
R002017,"밴댕이젓, 염절임",어패류 및 기타 수산물,100.0,114.0,114.0
R002018,"뱅어, 생것",어패류 및 기타 수산물,100.0,68.0,68.0
R002019,"뱅어, 말린것",어패류 및 기타 수산물,100.0,311.0,311.0
R002020,"뱅어, 포, 말린것",어패류 및 기타 수산물,100.0,362.0,362.0
R002021,"베도라치, 생것",어패류 및 기타 수산물,100.0,106.0,106.0
R002022,"베도라치, 그물베도라치, 생것",어패류 및 기타 수산물,100.0,107.0,107.0
R002023,"베도라치, 장어베도라치, 생것",어패류 및 기타 수산물,100.0,134.0,134.0
R002024,"베로치, 생것",어패류 및 기타 수산물,100.0,87.0,87.0
R002025,"베스, 생것",어패류 및 기타 수산물,100.0,82.0,82.0
R002026,"벤자리, 생것",어패류 및 기타 수산물,100.0,122.0,122.0
R002027,"벤자리, 노랑벤자리, 생것",어패류 및 기타 수산물,100.0,94.0,94.0
R002028,"병어, 생것",어패류 및 기타 수산물,100.0,128.0,128.0
R002029,"보구치, 생것",어패류 및 기타 수산물,100.0,119.0,119.0
R002030,"보리멸, 생것",어패류 및 기타 수산물,100.0,93.0,93.0
R002031,"보리멸, 냉동",어패류 및 기타 수산물,100.0,98.0,98.0
R002032,"복어, 검복, 생것",어패류 및 기타 수산물,100.0,95.0,95.0
R002033,"복어, 검복, 조미하여 말린것",어패류 및 기타 수산물,100.0,293.0,293.0
R002034,"복어, 국매리복, 생것",어패류 및 기타 수산물,100.0,92.0,92.0
R002035,"복어, 까치복, 생것",어패류 및 기타 수산물,100.0,86.0,86.0
R002036,"복어, 까칠복, 생것",어패류 및 기타 수산물,100.0,86.0,86.0
R002037,"복어, 매리복, 생것",어패류 및 기타 수산물,100.0,89.0,89.0
R002038,"복어, 밀복, 생것",어패류 및 기타 수산물,100.0,81.0,81.0
R002039,"복어, 자주복, 생것",어패류 및 기타 수산물,100.0,84.0,84.0
R002040,"복어, 졸복, 생것",어패류 및 기타 수산물,100.0,84.0,84.0
R002041,"복어, 흰점복, 생것",어패류 및 기타 수산물,100.0,72.0,72.0
R002042,"볼락, 생것",어패류 및 기타 수산물,100.0,94.0,94.0
R002043,"볼락, 구운것",어패류 및 기타 수산물,100.0,109.0,109.0
R002044,"볼락, 개볼락, 생것",어패류 및 기타 수산물,100.0,88.0,88.0
R002045,"볼락, 누루시볼락, 생것",어패류 및 기타 수산물,100.0,148.0,148.0
R002046,"볼락, 불볼락, 생것",어패류 및 기타 수산물,100.0,124.0,124.0
R002047,"볼락, 우럭볼락, 생것",어패류 및 기타 수산물,100.0,88.0,88.0
R002048,"볼락, 조피볼락(우럭), 생것",어패류 및 기타 수산물,100.0,99.0,99.0
R002049,"볼락, 탁자볼락, 생것",어패류 및 기타 수산물,100.0,86.0,86.0
R002050,"볼락, 황점볼락, 생것",어패류 및 기타 수산물,100.0,103.0,103.0
R002051,"부세, 생것",어패류 및 기타 수산물,100.0,104.0,104.0
R002052,"부시리, 생것",어패류 및 기타 수산물,100.0,109.0,109.0
R002053,"부치, 빨강부치, 생것",어패류 및 기타 수산물,100.0,72.0,72.0
R002054,"붉바리, 생것",어패류 및 기타 수산물,100.0,100.0,100.0
R002055,"붕어, 생것",어패류 및 기타 수산물,100.0,94.0,94.0
R002056,"붕어, 삶은것",어패류 및 기타 수산물,100.0,217.0,217.0
R002057,"붕어, 구운것",어패류 및 기타 수산물,100.0,172.0,172.0
R002058,"붕어, 참붕어, 생것",어패류 및 기타 수산물,100.0,116.0,116.0
R002059,"블루길, 생것",어패류 및 기타 수산물,100.0,84.0,84.0
R002060,"빙어, 생것",어패류 및 기타 수산물,100.0,86.0,86.0
R002061,"빙어, 삶아서 말린것",어패류 및 기타 수산물,100.0,188.0,188.0
R002062,"빙어, 장조림",어패류 및 기타 수산물,100.0,265.0,265.0
R002063,"빙어, 바다빙어, 생것",어패류 및 기타 수산물,100.0,92.0,92.0
R002064,"빙어, 바다빙어, 구운것(오븐)",어패류 및 기타 수산물,100.0,124.0,124.0
R002065,"산천어, 생것",어패류 및 기타 수산물,100.0,117.0,117.0
R002066,"살살치, 생것",어패류 및 기타 수산물,100.0,70.0,70.0
R002067,"삼세기, 생것",어패류 및 기타 수산물,100.0,98.0,98.0
R002068,"삼치, 생것",어패류 및 기타 수산물,100.0,112.0,112.0
R002069,"삼치, 구운것",어패류 및 기타 수산물,100.0,202.0,202.0
R002070,"삼치, 줄삼치, 생것",어패류 및 기타 수산물,100.0,134.0,134.0
R002071,"삼치, 평삼치, 생것",어패류 및 기타 수산물,100.0,120.0,120.0
R002072,"삼치젓, 염절임",어패류 및 기타 수산물,100.0,107.0,107.0
R002073,"상어, 가래상어, 생것",어패류 및 기타 수산물,100.0,100.0,100.0
R002074,"상어, 곱상어, 생것",어패류 및 기타 수산물,100.0,161.0,161.0
R002075,"상어, 까치상어, 생것",어패류 및 기타 수산물,100.0,113.0,113.0
R002076,"상어, 돔발상어, 생것",어패류 및 기타 수산물,100.0,293.0,293.0
R002077,"상어, 두툽상어, 생것",어패류 및 기타 수산물,100.0,95.0,95.0
R002078,"상어, 망상어, 생것",어패류 및 기타 수산물,100.0,90.0,90.0
R002079,"상어, 모조리상어, 생것",어패류 및 기타 수산물,100.0,108.0,108.0
R002080,"상어, 별상어, 생것",어패류 및 기타 수산물,100.0,104.0,104.0
R002081,"상어, 악상어, 생것",어패류 및 기타 수산물,100.0,276.0,276.0
R002082,"상어, 은상어, 생것",어패류 및 기타 수산물,100.0,102.0,102.0
R002083,"상어, 청새리상어, 생것",어패류 및 기타 수산물,100.0,101.0,101.0
R002084,"상어, 흉상어, 생것",어패류 및 기타 수산물,100.0,113.0,113.0
R002085,"상어, 지느러미, 생것",어패류 및 기타 수산물,100.0,345.0,345.0
R002086,"상어 부산물, 알, 생것",어패류 및 기타 수산물,100.0,321.0,321.0
R002087,"새다래, 생것",어패류 및 기타 수산물,100.0,104.0,104.0
R002088,"샛멸, 생것",어패류 및 기타 수산물,100.0,88.0,88.0
R002089,"서대, 각시서대, 생것",어패류 및 기타 수산물,100.0,96.0,96.0
R002090,"서대, 궁제기서대, 생것",어패류 및 기타 수산물,100.0,92.0,92.0
R002091,"서대, 참서대, 생것",어패류 및 기타 수산물,100.0,85.0,85.0
R002092,"성대, 생것",어패류 및 기타 수산물,100.0,95.0,95.0
R002093,"성대, 별성대, 생것",어패류 및 기타 수산물,100.0,91.0,91.0
R002094,"성대, 별쭉지성대, 생것",어패류 및 기타 수산물,100.0,128.0,128.0
R002095,"송어, 생것",어패류 및 기타 수산물,100.0,121.0,121.0
R002096,"송어, 염장",어패류 및 기타 수산물,100.0,233.0,233.0
R002097,"송어, 통조림",어패류 및 기타 수산물,100.0,157.0,157.0
R002098,"송어, 무지개송어, 생것",어패류 및 기타 수산물,100.0,126.0,126.0
R002099,"송어, 무지개송어, 냉동",어패류 및 기타 수산물,100.0,159.0,159.0
R002100,"송어, 무지개송어, 구운것",어패류 및 기타 수산물,100.0,150.0,150.0
R002101,"송어젓, 염절임",어패류 및 기타 수산물,100.0,163.0,163.0
R002102,"숭어, 생것",어패류 및 기타 수산물,100.0,108.0,108.0
R002103,"숭어, 구운것",어패류 및 기타 수산물,100.0,150.0,150.0
R002104,"숭어 부산물, 알, 소금에 절여 말린것",어패류 및 기타 수산물,100.0,423.0,423.0
R002105,"쌍동가리, 생것",어패류 및 기타 수산물,100.0,101.0,101.0
R002106,"쌍뿔달재, 생것",어패류 및 기타 수산물,100.0,76.0,76.0
R002107,"쏘가리, 생것",어패류 및 기타 수산물,100.0,110.0,110.0
R002108,"쏘가리, 냉동",어패류 및 기타 수산물,100.0,124.0,124.0
R002109,"쏨뱅이, 생것",어패류 및 기타 수산물,100.0,91.0,91.0
R002110,"쑤기미, 생것",어패류 및 기타 수산물,100.0,85.0,85.0
R002111,"쑥감펭, 생것",어패류 및 기타 수산물,100.0,84.0,84.0
R002112,"아귀, 생것",어패류 및 기타 수산물,100.0,64.0,64.0
R002113,"아귀, 황아귀, 생것",어패류 및 기타 수산물,100.0,72.0,72.0
R002114,"아귀 부산물, 간, 생것",어패류 및 기타 수산물,100.0,416.0,416.0
R002115,"아홉동가리, 생것",어패류 및 기타 수산물,100.0,106.0,106.0
R002116,"애꼬치, 생것",어패류 및 기타 수산물,100.0,148.0,148.0
R002117,"애꼬치, 구운것",어패류 및 기타 수산물,100.0,145.0,145.0
